Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
256,12.0,0.0,0.0,2234.0,16.0,100.0,22136.0,0.0,59.2539999999999,0.0,0.0,2754.7330770492554,,,,,,,,,,,,,,,,,,,,,23.062106396780205,16.47547968345953,57.004794154476464,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,12.0,0.0,0.0,2260.0,17.0,26.0,22162.0,0.0,10.605000000000006,0.0,0.0,2756.8549060821533,,,,,,,,,,,,,,,,,,,,,2.5256686996862943,3.335294333048379,10.549882496304464,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,12.0,0.0,0.0,2312.0,18.0,52.0,22214.0,0.0,33.955999999999946,0.0,0.0,2760.988189458847,,,,,,,,,,,,,,,,,,,,,11.403973111765909,11.210842942984367,33.39638978797615,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,12.0,0.0,0.0,2371.0,19.0,59.0,22273.0,0.0,31.907000000000025,0.0,0.0,2765.33860707283,,,,,,,,,,,,,,,,,,,,,9.057213290939208,10.290275917016045,31.404028444278868,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,12.0,0.0,0.0,2521.0,20.0,150.0,22423.0,0.0,85.2029999999998,0.0,0.0,2775.887260198593,,,,,,,,,,,,,,,,,,,,,28.33190614846129,23.38690936936502,81.03424832605687,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,13.0,0.0,0.0,393.0,1.0,393.0,22816.0,0.0,227.70500000000058,0.0,0.0,2948.9857935905457,,,,,,,,,,,,,,,,,,,,,98.37961331256514,52.53493623533642,189.23104301117309,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,13.0,0.0,0.0,489.0,2.0,96.0,22912.0,0.0,60.35499999999988,0.0,0.0,2955.9062571525574,,,,,,,,,,,,,,,,,,,,,20.77892940094432,18.135340529511705,58.41864141892829,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,13.0,0.0,0.0,514.0,3.0,25.0,22937.0,0.0,9.855000000000006,0.0,0.0,2958.0166709423065,,,,,,,,,,,,,,,,,,,,,2.33392300068442,3.0659936771719734,9.806458383366259,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,13.0,0.0,0.0,584.0,4.0,70.0,23007.0,0.0,42.70499999999996,0.0,0.0,2963.4585592746735,,,,,,,,,,,,,,,,,,,,,16.04112517590425,12.762401192786418,41.62374498266936,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,13.0,0.0,0.0,685.0,5.0,101.0,23108.0,0.0,42.353999999999886,0.0,0.0,2970.882870912552,,,,,,,,,,,,,,,,,,,,,15.016151650725996,11.901793948806258,40.878246930206906,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,13.0,0.0,0.0,717.0,6.0,32.0,23140.0,0.0,12.257000000000007,0.0,0.0,2973.4620332717896,,,,,,,,,,,,,,,,,,,,,2.7667574423377737,3.7417968530391956,12.180644406251446,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,13.0,0.0,0.0,1021.0,7.0,304.0,23444.0,0.0,195.75300000000044,0.0,0.0,2994.6008388996124,,,,,,,,,,,,,,,,,,,,,90.64631554879358,54.507403786735445,168.36488495812492,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,13.0,0.0,0.0,1517.0,8.0,496.0,23940.0,0.0,398.00000000000114,0.0,0.0,3028.923936367035,,,,,,,,,,,,,,,,,,,,,161.73502943525244,91.2906673434294,318.0975229230381,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,13.0,0.0,0.0,1541.0,9.0,24.0,23964.0,0.0,8.855000000000002,0.0,0.0,3030.932457447052,,,,,,,,,,,,,,,,,,,,,2.022567359739343,2.714486827057674,8.815273657023281,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,13.0,0.0,0.0,1578.0,10.0,37.0,24001.0,0.0,15.65600000000001,0.0,0.0,3033.7973153591156,,,,,,,,,,,,,,,,,,,,,3.793844324583996,4.845150127796023,15.531158918909307,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,13.0,0.0,0.0,2048.0,11.0,470.0,24471.0,0.0,282.51000000000045,0.0,0.0,3066.2723186016083,,,,,,,,,,,,,,,,,,,,,136.23905628551887,60.35685436178361,218.69633988569203,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,13.0,0.0,0.0,2122.0,12.0,74.0,24545.0,0.0,18.556000000000036,0.0,0.0,3071.9678361415863,,,,,,,,,,,,,,,,,,,,,7.333548284325395,4.873548170198854,18.031348775735662,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,13.0,0.0,0.0,2223.0,13.0,101.0,24646.0,0.0,59.75399999999987,0.0,0.0,3079.1908893585205,,,,,,,,,,,,,,,,,,,,,21.70044186950929,17.174548296524005,57.619875246426,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,13.0,0.0,0.0,2265.0,14.0,42.0,24688.0,0.0,24.304000000000016,0.0,0.0,3083.0857849121094,,,,,,,,,,,,,,,,,,,,,7.457496568935686,7.966147436850513,24.014799944048754,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,13.0,0.0,0.0,2674.0,15.0,409.0,25097.0,0.0,175.95399999999975,0.0,0.0,3111.219873905182,,,,,,,,,,,,,,,,,,,,,78.9835050894207,36.6919453830861,143.79353995838534,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,13.0,0.0,0.0,2704.0,16.0,30.0,25127.0,0.0,13.455000000000007,0.0,0.0,3113.6594638824463,,,,,,,,,,,,,,,,,,,,,3.493797589328949,4.242091013750237,13.363549621942076,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,13.0,0.0,0.0,2762.0,17.0,58.0,25185.0,0.0,40.60699999999995,0.0,0.0,3118.024345636368,,,,,,,,,,,,,,,,,,,,,14.447471782807542,13.366503643367935,39.80885549208926,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,13.0,0.0,0.0,2970.0,18.0,208.0,25393.0,0.0,87.75699999999979,0.0,0.0,3132.62797832489,,,,,,,,,,,,,,,,,,,,,33.47581847057182,24.687567527677878,80.87490466278382,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,13.0,0.0,0.0,3003.0,19.0,33.0,25426.0,0.0,16.054000000000016,0.0,0.0,3135.3448338508606,,,,,,,,,,,,,,,,,,,,,4.482660989512436,5.072873721523202,15.92199418152762,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,13.0,0.0,0.0,3305.0,20.0,302.0,25728.0,0.0,161.25500000000008,0.0,0.0,3156.5364570617676,,,,,,,,,,,,,,,,,,,,,62.830332719866625,36.288376552077104,142.42266218078106,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,14.0,0.0,0.0,215.0,1.0,215.0,25943.0,0.0,132.455,0.0,0.0,3362.075775384903,,,,,,,,,,,,,,,,,,,,,50.97938616823247,34.74072567450985,121.61604802185191,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,14.0,0.0,0.0,406.0,2.0,191.0,26134.0,0.0,104.90399999999975,0.0,0.0,3375.38955616951,,,,,,,,,,,,,,,,,,,,,43.82246082533225,27.77910381783863,96.63054052288449,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,14.0,0.0,0.0,741.0,3.0,335.0,26469.0,0.0,227.80700000000044,0.0,0.0,3398.8277575969696,,,,,,,,,,,,,,,,,,,,,96.87493032263181,56.25413136626985,195.54944778970815,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,14.0,0.0,0.0,808.0,4.0,67.0,26536.0,0.0,23.205000000000037,0.0,0.0,3403.798592567444,,,,,,,,,,,,,,,,,,,,,6.922235726539987,5.711915022027848,22.763974180502327,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,14.0,0.0,0.0,833.0,5.0,25.0,26561.0,0.0,10.555000000000005,0.0,0.0,3405.8299622535706,,,,,,,,,,,,,,,,,,,,,2.5849173491599458,3.3563675832303703,10.50087794421522,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,14.0,0.0,0.0,975.0,6.0,142.0,26703.0,0.0,67.75399999999992,0.0,0.0,3416.1481235027313,,,,,,,,,,,,,,,,,,,,,30.34098170796946,17.825515627258056,63.50908968715553,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,14.0,0.0,0.0,1071.0,7.0,96.0,26799.0,0.0,38.202999999999996,0.0,0.0,3423.0075902938843,,,,,,,,,,,,,,,,,,,,,17.502604172069265,10.803455509728504,36.559309308790155,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,14.0,0.0,0.0,1532.0,8.0,461.0,27260.0,0.0,248.1570000000012,0.0,0.0,3455.0250651836395,,,,,,,,,,,,,,,,,,,,,107.64753376267224,62.398047316547725,198.73021715256098,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,14.0,0.0,0.0,1777.0,9.0,245.0,27505.0,0.0,144.20400000000018,0.0,0.0,3472.131870985031,,,,,,,,,,,,,,,,,,,,,60.58080199051994,38.61061835256733,129.49119470702973,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,14.0,0.0,0.0,1910.0,10.0,133.0,27638.0,0.0,85.75599999999993,0.0,0.0,3481.469304084778,,,,,,,,,,,,,,,,,,,,,34.0641555436819,25.56255092185004,81.3067740867771,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
